TAG,ID,ID_ORG,ORGANISATION,ADDRESS,LOCATION,STATE,POSTCODE,REGION,PHONE,TOLLFREE,MOBILE,FAX,EMAIL,WEBSITE,CATEGORIES,ANZSIC_CODE,ANZSIC_DESCRIPTION
ABS,71115,11571123,Belle Journee Spa & Beauty Salon,503/ 180 Ocean St,Edgecliff,NSW,2027,SYDNEY,02 93312885,,0412 544055,,bellejourneebeauty@gmail.com,www.bellejournee.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,71191,11571199,Clearskincare Clinics,Level 1/ 100 New South Head Rd,Edgecliff,NSW,2027,SYDNEY,02 93287111,,,,annie@clearskincareclinics.com.au,www.clearskincareclinics.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,71371,11571379,Fountain of Youth,178 New South Head Rd,Edgecliff,NSW,2027,SYDNEY,,,0414 793790,,info@fountainofyouth.net.au,www.fountainofyouth.net.au,Beauty,9511,Hairdressing and Beauty Services
ABS,71378,11571386,Fuss Beauty College,Shop 2/ 161 New South Head Rd,Edgecliff,NSW,2027,SYDNEY,02 93262211,,,,admin@fuss.com.au,www.fuss.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,71402,11571410,Great Hair Fibres by Great Directions,3A/2 New Mclean St,Edgecliff,NSW,2027,SYDNEY,02 91910393,,,,info@greathairfibres.com.au,www.greathairfibres.com.au,Hair,9511,Hairdressing and Beauty Services
ABS,71504,11571512,Levali Hair Studio,203-233 New South Head Rd,Edgecliff,NSW,2027,SYDNEY,02 79016499,,,,info@levalihairstudio.com.au,www.levali.com.au,Hair,9511,Hairdressing and Beauty Services
ABS,71762,11571770,Sydney Beauty & Dermal Institute,Shop 2/ 161 New South Head Rd,Edgecliff,NSW,2027,SYDNEY,02 93275256,,,,info@sbdi.com.au,www.sbdi.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,72051,11572059,BIO Beauty Inside Out,Lvl 1/ Ste 8/ 402-404 New South Head Rd,Double Bay,NSW,2028,SYDNEY,,,0410 885511,,bio@beautyinsideout.com.au,www.beautyinsideout.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,72071,11572079,Body Bound,4 Anderson St,Double Bay,NSW,2028,SYDNEY,,,0404 742728,,bookings@bodybound.com.au,www.bodybound.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,72302,11572310,Elite Body and Beauty Clinics,Level 1 402-402 New South Head Rd,Double Bay,NSW,2028,SYDNEY,02 81881965,,,,info@elitebodyandbeauty.com.au,www.elitebodyandbeauty.com.au,Solarium and Tanning,9511,Hairdressing and Beauty Services
ABS,72354,11572362,Fuse Hair Nails Beauty,Shop 1/15 Chapel Court Cross Street,Double Bay,NSW,2028,SYDNEY,02 93261222,,,,fusebeauty@yahoo.com.au,,Hair,9511,Hairdressing and Beauty Services
ABS,72472,11572480,James Salon,Shop 1/ 23-25 Bay St,Double Bay,NSW,2028,SYDNEY,02 93585188,,0421 721605,,hamer.suarez@yahoo.com,www.jamesrichardson.com.au,Hair,9511,Hairdressing and Beauty Services
ABS,72489,11572497,Joseph Mourad Hair & Beauty,Level 1/ 29 Bay St,Double Bay,NSW,2028,SYDNEY,02 93281377,,,,contact@josephmourad.com.au,,Hair,9511,Hairdressing and Beauty Services
ABS,72512,11572520,Kelly`s Nail & Beauty,Shop 4 4-10 Bay St,Double Bay,NSW,2028,SYDNEY,02 93275440,,,,fonglor79@gmail.com,www.fongandbee.wixsite.com/kellysnailandbeauty,Beauty,9511,Hairdressing and Beauty Services
ABS,72534,11572542,La Dashing Body,1/ 53 Cross St,Double Bay,NSW,2028,SYDNEY,02 93276956,,,,ladashingbody@outlook.com.au,www.ladashingbody.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,72655,11572663,MNBrowbar,Shop 3 12 Cross St,Double Bay,NSW,2028,SYDNEY,02 93282269,,,,mnbrowbar@gmail.com,,Beauty,9511,Hairdressing and Beauty Services
ABS,72711,11572719,Olimpia,"Suite 3 and 4, Lvl 1, 21-25 Knox St",Double Bay,NSW,2028,SYDNEY,02 93275417,,,,olimpia@olimpia.com.au,www.olimpia.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,72760,11572768,Pierre Jourdain,First Floor Suite 7/ 3 Knox St,Double Bay,NSW,2028,SYDNEY,02 93272342,,,,henri.beaudouin@gmail.com,,Hair,9511,Hairdressing and Beauty Services
ABS,72810,11572818,Rena Kan Cosmetics Pty Ltd,Suite 6 17 Knox St,Double Bay,NSW,2028,SYDNEY,02 93272221,,,,renakan@renakan.com.au,www.renakan.com.au/,Beauty,9511,Hairdressing and Beauty Services
ABS,72873,11572881,Shane Jones Blonde Boutique,9 Bay St,Double Bay,NSW,2028,SYDNEY,02 93278222,,,,blondeboutique@bigpond.com.au,www.shanejones.com.au,Hair,9511,Hairdressing and Beauty Services
ABS,73022,11573030,Unique Hair By Joanne,479 New South Head Rd,Double Bay,NSW,2028,SYDNEY,02 93271944,,,,uniquebyjo@gmail.com,,Hair,9511,Hairdressing and Beauty Services
ABS,73025,11573033,USA Nails & Foot Spa,3 19-27 Cross St,Double Bay,NSW,2028,SYDNEY,02 93620006,,,,usafootspa@gmail.com,,Nails,9511,Hairdressing and Beauty Services
ABS,73059,11573067,Wild Orchid Beauty Pty Ltd,14 Transvaal Ave,Double Bay,NSW,2028,SYDNEY,02 93276777,,,,wildorchid_beauty@hotmail.com,www.wildorchidbeauty.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,73110,11573118,A Head of the Rest,523C Old South Head Rd,Rose Bay,NSW,2029,SYDNEY,02 93711058,,,,info@aheadoftherest.com.au,www.aheadoftherest.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,73148,11573156,Alana Kristian,Shop 1/ 656 New South Head Rd,Rose Bay,NSW,2029,SYDNEY,02 93718334,,,,info@alanakristian.com,www.alanakristian.com,Hair,9511,Hairdressing and Beauty Services
ABS,73200,11573208,Bay Pelle Beauty Clinic & Day Spa,1/ 17 Newcastle St,Rose Bay,NSW,2029,SYDNEY,02 93884300,,,,info@baypelle.com.au,www.baypelle.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,73399,11573407,Hair By Dora K,825A New South Head Rd,Rose Bay,NSW,2029,SYDNEY,02 93710500,,,,hairbydorak@hotmail.com,,Hair,9511,Hairdressing and Beauty Services
ABS,73505,11573513,Lulu Belle,9 Plumer Rd,Rose Bay,NSW,2029,SYDNEY,02 93285533,,,,info@lulubelle.com.au,www.lulubelle.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,73635,11573643,R & N Hair,Shop/5 14 Ian St,Rose Bay,NSW,2029,SYDNEY,02 93714668,,,,rguddat@me.com,,Hair,9511,Hairdressing and Beauty Services
ABS,73730,11573738,Skin Intuition by Sophie Ashton,5/712 New South Head Rd,Rose Bay,NSW,2029,SYDNEY,,,0417 481304,,skin.intuition@gmail.com,,Beauty,9511,Hairdressing and Beauty Services
ABS,73760,11573768,Suntastic Mobile Spray Tan,,Rose Bay,NSW,2029,SYDNEY,,,0404 954374,,suntasticinfo@gmail.com,,Solarium and Tanning,9511,Hairdressing and Beauty Services
ABS,73791,11573799,The Blonde Fox,11 Plumer Rd,Rose Bay,NSW,2029,SYDNEY,02 93272684,,,,info@theblondefox.com.au,www.theblondefox.com.au,Hair,9511,Hairdressing and Beauty Services
ABS,73802,11573810,The Society,712 New South Head Rd,Rose Bay,NSW,2029,SYDNEY,02 93882230,,,,info@thesocietysalon.com.au,,Hair,9511,Hairdressing and Beauty Services
ABS,73848,11573856,Your Beauty Salon,533A Old South Head Rd,Rose Bay,NSW,2029,SYDNEY,,,0437 547555,,mila@yourbeautysalon.net,www.yourbeautysalon.net,Beauty,9511,Hairdressing and Beauty Services
ABS,74227,11574235,Nordik Hair & Beauty,698-704 Old South Head Rd,Rose Bay North,NSW,2030,SYDNEY,02 93888344,,,,info@nordik.com.au,www.nordik.com.au,Hair,9511,Hairdressing and Beauty Services
ABS,74684,11574692,"Beauty At Home, Sydney",,Randwick,NSW,2031,SYDNEY,,,0414 183551,,amba_burgess@hotmail.com,,Beauty,9511,Hairdressing and Beauty Services
ABS,74685,11574693,Beauty First,Shop 1/ 71 Arthur St,Randwick,NSW,2031,SYDNEY,02 93998908,,,,beautyfirstrandwick@yahoo.com.au,www.beautyfirst.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,74688,11574696,Beauty With Michele,170 Clovelly Rd,Clovelly,NSW,2031,SYDNEY,,,0404 012022,,beautywithmichele@gmail.com,www.beautywithmichele.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,74968,11574976,Complete Body Care,8 Lingard Street St,Randwick,NSW,2031,SYDNEY,02 93145449,,,,VenitaReisenbeck20@gmail.com,www.completebodycare.com.au/,Beauty,9511,Hairdressing and Beauty Services
ABS,75202,11575210,Ella Bache,"Royal Randwick Shopping Centre, 73 Belmore Rd",Randwick,NSW,2031,SYDNEY,02 93996718,,,,ebrandwick@optusnet.com.au,www.randwick.ellabache.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,75236,11575244,Evolution Laser Clinic,"Shop 15, Belmore Rd, Royal Randwick Shopping Centre",Randwick,NSW,2031,SYDNEY,02 93989550,,,,fairfield@evolutionlaser.com.au,www.evolutionlaser.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,75494,11575502,Inch Salon & Cafe Randwick,126 Belmore Rd,Randwick,NSW,2031,SYDNEY,02 80658222,,,,inchhd@gmail.com,www.inchhairdesigns.com,Hair,9511,Hairdressing and Beauty Services
ABS,75676,11575684,Lash Doll Sydney Eyelash Extensions,Shop 67/ 73 Belmore Rd,Randwick,NSW,2031,SYDNEY,,,0409 741662,,kath@lashdoll.com.au,www.sydneyeyelashextension.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,76115,11576123,Pure Lvx,200 Avoca St,Randwick,NSW,2031,SYDNEY,02 89649881,,,,info@purelvx.com,www.purelvx.com,Hair,9511,Hairdressing and Beauty Services
ABS,76258,11576266,RNR Hair & Beauty,36 Perouse Rd,Randwick,NSW,2031,SYDNEY,02 93981717,,,,info@rnrhairandbeauty.com.au,www.rnrhairandbeauty.com.au,Hair,9511,Hairdressing and Beauty Services
ABS,77449,11577457,Skin Perfect Health and Beauty Salon,496 Anzac Parade,Kingsford,NSW,2032,SYDNEY,02 96627189,,,,skinperfectbeauty@hotmail.com,www.skinperfectbeauty.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,77796,11577804,Extend Me Hair,,Kensington,NSW,2033,SYDNEY,,,0403 405426,,liza@extendmehair.com,www.extendmehair.com,Beauty,9511,Hairdressing and Beauty Services
ABS,78012,11578020,Odessa Hair Salon,111B Doncaster Ave,Kensington,NSW,2033,SYDNEY,,,0425 011919,,yours.barber@gmail.com,,Hair,9511,Hairdressing and Beauty Services
ABS,78613,11578621,Forever Make Up,85A Bream St,Coogee,NSW,2034,SYDNEY,,,0431 743466,,forevemake1@reliable-mail.com,www.forevermakeup.com.au,Hair,9511,Hairdressing and Beauty Services
ABS,78616,11578624,FOXY Nails at Coogee,59A Dudley St,Coogee,NSW,2034,SYDNEY,02 81888089,,,,foxynails89@gmail.com,,Beauty,9511,Hairdressing and Beauty Services
ABS,78863,11578871,Pixie Hair & Makeup,Sutie 3/ 202 Coogee Bay Rd,Coogee,NSW,2034,SYDNEY,,,0415 475285,,pixie@pixiehairandmakeup.com.au,www.pixiehairandmakeup.com.au,Hair,9511,Hairdressing and Beauty Services
ABS,79050,11579058,thp Haircutters,127 Coogee Bay Rd,Coogee,NSW,2034,SYDNEY,02 96658419,,,,info@thphaircutters.com.au,www.thphaircutters.com.au,Hair,9511,Hairdressing and Beauty Services
ABS,79068,11579076,Tranzitions Hair Studio,105A Coogee Bay Rd,Coogee,NSW,2034,SYDNEY,02 96647006,,,,marzt79@hotmail.com,,Hair,9511,Hairdressing and Beauty Services
ABS,79194,11579202,ACM Hair,777 Anzac Parade,Maroubra,NSW,2035,SYDNEY,02 93443942,,,,contact@acmhair.com.au,www.acmhair.com.au,Hair,9511,Hairdressing and Beauty Services
ABS,79299,11579307,Astrology Hair Extension Salon,,Maroubra,NSW,2035,SYDNEY,,,0413 132756,,des@epk.com.au,,Hair,9511,Hairdressing and Beauty Services
ABS,79359,11579367,Beautifeyes Lash Extensions,Unit 2/ 166 Maroubra Rd,Maroubra,NSW,2035,SYDNEY,,,0410 591320,,amyrodgers.ar@gmail.com,www.beautifeyes.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,79391,11579399,Blue Ocean Beauty & Skin Care Clinic,Shop 1 36 McKeon St,Maroubra,NSW,2035,SYDNEY,02 93444139,,,,blueoceanbeauty@exemail.com.au,www.blueoceanbeauty.net.au,Beauty,9511,Hairdressing and Beauty Services
ABS,79609,11579617,Dalia Isles Natural Beauty Salon and Facial Rejuvenation,425 Malabar Road St,Maroubra,NSW,2035,SYDNEY,02 80657840,,,,daliaisles912@gmail.com,www.naturaltherapypages.com.au/connect/maroubrarejuvenation/service/20572,Beauty,9511,Hairdressing and Beauty Services
ABS,79742,11579750,Ella Rouge Beauty,"Eastgardens Westfield, Shop 312, Level 3, 152 Bunnerong Road",Pagewood,NSW,2035,SYDNEY,02 93142111,,,,eastgardens@ellarouge.com.au,www.ellarouge.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,79886,11579894,Gosia's Beauty Studio,777 Anzac Parade,Maroubra,NSW,2035,SYDNEY,,,0416 434442,,gosiabeautystudio@gmail.com,,Beauty,9511,Hairdressing and Beauty Services
ABS,80137,11580146,LJ Hair Gallery,Shop 3/ 181-191 Maroubra Rd,Maroubra,NSW,2035,SYDNEY,02 93140040,,,,leejooforlife@gmail.com,,Hair,9511,Hairdressing and Beauty Services
ABS,80395,11580404,Nirvana Beauty,Level 1 Shop 230 Westfield Eastgardens,Pagewood,NSW,2035,SYDNEY,02 93143111,,,,eastgardens@nirvanabeauty.com.au,,Beauty,9511,Hairdressing and Beauty Services
ABS,80554,11580563,Pulse Hair,"Shop 16, Pacific Square Shopng Cntr, 737 Anzac Pde",Maroubra,NSW,2035,SYDNEY,02 93440044,,,,clintpjpiper@hotmail.com,www.pulsehair.com,Hair,9511,Hairdressing and Beauty Services
ABS,80639,11580648,RupunzelsRoom,1/ 805-813 Anzac Parade,Maroubra,NSW,2035,SYDNEY,02 93141220,,,,info@rupunzelsroom.com.au,www.rupunzelsroom.com.au/,Hair,9511,Hairdressing and Beauty Services
ABS,80948,11580957,Walsh's Village Pharmacy,Cnr Malabar Rd and Meagher Ave,Maroubra South,NSW,2035,SYDNEY,02 93110088,,,,orders@walshspharmacy.com.au,www.walshspharmacy.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,81709,11581718,Kelly Hart Hair,Level 1 496 Bunnerong Rd,Matraville,NSW,2036,SYDNEY,,,0415 363846,,kellyharthair@yahoo.com.au,,Beauty,9511,Hairdressing and Beauty Services
ABS,81753,11581762,Laser Clinics Australia Eastgardens,"Shop 227/28, Eastgardens Westfield 152 Bunnerong Rd",Eastgardens,NSW,2036,SYDNEY,02 80941271,,,,eastgardens@laserclinics.com.au,www.laserclinics.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,81816,11581825,Mango Beauty,,Matraville,NSW,2036,SYDNEY,,,0410 571200,,beauty.mango@gmail.com,www.mangobeauty.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,81896,11581905,Mobile Spray Tanning,306 7 Jenner St,Little Bay,NSW,2036,SYDNEY,,,0404 113488,,clarekarensweeney@hotmail.com,,Solarium and Tanning,9511,Hairdressing and Beauty Services
ABS,82529,11582538,Australasian College Broadway,87 Bay St,Glebe,NSW,2037,SYDNEY,02 85878888,,,,info@tac.edu.au,www.tac.edu.au,Beauty,9511,Hairdressing and Beauty Services
ABS,82834,11582843,Firm.n.Fold,31 Glebe Point Rd,Glebe,NSW,2037,SYDNEY,,,,,sales@firm-n-fold.com.au,,Beauty,9511,Hairdressing and Beauty Services
ABS,83191,11583200,Melissa Young Beauty,"Shop 2 / 197 Glebe Point, Glebe",Glebe,NSW,2037,SYDNEY,02 80688477,,,,info@melissayoungbeauty.com.au,www.melissayoungbeauty.com.au/,Beauty,9511,Hairdressing and Beauty Services
ABS,83223,11583232,My Face My Body My Soul,121 Glebe Point Rd,Glebe,NSW,2037,SYDNEY,,1300 784455,,,myfacemybodymysoul@iinet.net.au,www.myfacemybodymysoul.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,83234,11583243,Nature's Energy,105 Glebe Point Rd,Glebe,NSW,2037,SYDNEY,02 95555533,,,,naturesenergynsw@hotmail.com,www.naturesenergy.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,83537,11583546,The Girl You Love,Lvl 1/ 194 St Johns Rd,Glebe,NSW,2037,SYDNEY,02 80846858,,,,girl@thegirlyoulove.com,www.thegirlyoulove.com/,Beauty,9511,Hairdressing and Beauty Services
ABS,83824,11583833,Booth St Salon,35 Booth St,Annandale,NSW,2038,SYDNEY,02 96603937,,,,salon@boothstsalon.com,,Hair,9511,Hairdressing and Beauty Services
ABS,84419,11584429,Tais Hair Studio,101A Johnston St West,Annandale,NSW,2038,SYDNEY,02 96601373,,,,info@taishairstudio.com.au,,Hair,9511,Hairdressing and Beauty Services
ABS,84697,11584708,Canvas Essential Therapies,1A Hancock St,Rozelle,NSW,2039,SYDNEY,02 98187273,,,,lesley@canvastherapies.com.au,www.canvastherapies.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,84922,11584933,HoneyTusk Eyebrow Studio,748 Darling St,Rozelle,NSW,2039,SYDNEY,02 98108335,,0420 515827,,info@honeytusk.com,www.honeytusk.com,Beauty,9511,Hairdressing and Beauty Services
ABS,85220,11585231,Salon 2,Servicing Both Rozelle and Balmain Areas - Located At 8 Batty Street,Rozelle,NSW,2039,SYDNEY,,,0412 998449,,shane.mcm@hotmail.com,,Hair,9511,Hairdressing and Beauty Services
ABS,85717,11585729,Beauty by Juanita Taglio,374 Norton St,Lilyfield,NSW,2040,SYDNEY,02 95729213,,,,jkandmh@hotmail.com,,Beauty,9511,Hairdressing and Beauty Services
ABS,85994,11586006,"Dalux Hair, Nails & Beauty",33 Norton St,Leichhardt,NSW,2040,SYDNEY,02 89649784,,,,dalucbeauty@gmail.com,,Beauty,9511,Hairdressing and Beauty Services
ABS,86193,11586205,Forever Hair Leichhardt,Shop 4a/ 1A Lords Rd,Leichhardt,NSW,2040,SYDNEY,02 95180179,,,,foreverhairleichhardt@gmail.com,www.foreverhairleichhardt.com.au,Hair,9511,Hairdressing and Beauty Services
ABS,86297,11586309,Hair At Home,1/12 Wetherill Street,Leichhardt,NSW,2040,SYDNEY,,1300 132533,,,kerrie@hairathome.com.au,www.hairathome.com.au,Hair,9511,Hairdressing and Beauty Services
ABS,86435,11586447,James Alexander Hair Design,2/ 365 Parramatta Rd,Leichhardt,NSW,2040,SYDNEY,,,0423 267201,,info@jamesalexanderhairdesign.com.au,www.jamesalexanderhairdesign.com.au,Hair,9511,Hairdressing and Beauty Services
ABS,86536,11586548,La Beautique,10 Renwick St,Leichhardt,NSW,2040,SYDNEY,,,0410 253014,,michaelacondoluci@hotmail.com,www.labeautique.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,86685,11586697,Luke Karra Hair,409 Parramatta Rd,Leichhardt,NSW,2040,SYDNEY,02 95729915,,,,lukekarahair@bigpond.com,www.lukekarahair.com,Hair,9511,Hairdressing and Beauty Services
ABS,86775,11586787,Mii Beauty,29 Renwick St,Leichhardt,NSW,2040,SYDNEY,,,0403 678502,,yhyunjeong@hotmail.com,,Beauty,9511,Hairdressing and Beauty Services
ABS,86791,11586803,Mk Hair and Makeup Artistry,21 Norton St,Leichhardt,NSW,2040,SYDNEY,,,0425 231043,,info@mkhairmakeup.com,www.mkhairmakeup.com,Hair,9511,Hairdressing and Beauty Services
ABS,87090,11587102,Rita's Beauty Bar,Lvl 1/ 100-112 Flood St,Leichhardt,NSW,2040,SYDNEY,,,0498 397547,,ritasbeautybar@gmail.com,www.ritasbeautybar.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,87330,11587343,Temptress Makeup And Hair,,Leichhardt,NSW,2040,SYDNEY,,,0404 189913,,temptressmakeup@gmail.com,www.temptressmakeup.com,Hair,9511,Hairdressing and Beauty Services
ABS,87357,11587370,The Hair Palace,"3 Renwick Street,",Leichhardt,NSW,2040,SYDNEY,02 95726999,,,,thehairpalace@unwired.com.au,www.thehairpalace.com.au,Hair,9511,Hairdressing and Beauty Services
ABS,87651,11587664,Anne Marie's Balmain Beauty Centre,Shop 4 269- 271 Darling St,Balmain,NSW,2041,SYDNEY,02 98100365,,,,info@balmainspa.com.au,www.balmainspa.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,87791,11587804,Balmain Skin Sense,Shop 3 189 Darling St,Balmain,NSW,2041,SYDNEY,02 98100601,,,,Balmainss@live.com,www.balmain.ellabache.com.au/,Beauty,9511,Hairdressing and Beauty Services
ABS,87869,11587882,Boko Hair & Day Spa,485 Darling St,Balmain,NSW,2041,SYDNEY,02 98104988,,,,boko@digisurf.com.au,,Beauty,9511,Hairdressing and Beauty Services
ABS,88032,11588045,Daniela's Professional Beauty Therapy,106 Curtis Rd,Balmain,NSW,2041,SYDNEY,02 95551999,,,,danielasbeauty@gmail.com,www.danielabeauty.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,88133,11588146,Elizabeth Skin Care & Electrolysis Clinic,Shop 1/ 442 Darling St,Balmain,NSW,2041,SYDNEY,02 95559543,,,,elizabethskincare@hotmail.com,,Beauty,9511,Hairdressing and Beauty Services
ABS,88134,11588147,Ella Bache Balmain,Shop 3 189 Darling St,Balmain,NSW,2041,SYDNEY,02 98100601,,,,balmain@ellabachesalons.com.au,www.balmain.ellabache.com.au/,Beauty,9511,Hairdressing and Beauty Services
ABS,88498,11588511,Locks Hair,236 Darling St,Balmain,NSW,2041,SYDNEY,02 98182153,,,,info@lockshair.com.au,www.lockshair.com.au,Hair,9511,Hairdressing and Beauty Services
ABS,88650,11588663,Oaks Hair,565 Darling St,Balmain,NSW,2041,SYDNEY,02 95559021,,,,griffin@theoaksgroup.com.au,www.oakshair.com.au,Hair,9511,Hairdressing and Beauty Services
ABS,88712,11588725,Planet Beauty,Upper Level 371 Darling St,Balmain,NSW,2041,SYDNEY,02 98109999,,,02 98109998,planetbeauty@bigpond.com.au,www.planetbeauty.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,88834,11588847,Seature Hair,Shop 5/ 332 Darling St,Balmain,NSW,2041,SYDNEY,02 95558880,,,,info@seaturehair.com,www.seaturehair.com,Hair,9511,Hairdressing and Beauty Services
ABS,88859,11588872,Simple Beauty Spa,220 Darling St,Balmain,NSW,2041,SYDNEY,02 80410783,,,,beauty@zerodestiny.com,www.zerodestiny.com,Beauty,9511,Hairdressing and Beauty Services
ABS,89061,11589074,Veev,Shop 3 13 Beattie St,Balmain,NSW,2041,SYDNEY,02 98109200,,,,veev@bigpond.com,www.veev.com.au,Hair,9511,Hairdressing and Beauty Services
ABS,89135,11589148,153 Unisex Hair Studio,153 Enmore Rd,Enmore,NSW,2042,SYDNEY,02 95199976,,,,melissa.trian@gmail.com,,Hair,9511,Hairdressing and Beauty Services
ABS,89148,11589161,African Pride Salon,53 Enmore Rd,Enmore,NSW,2042,SYDNEY,02 95171251,,,,sales@salondeafricanpride.com.au,www.salondeafricanpride.com.au,Hair,9511,Hairdressing and Beauty Services
ABS,89213,11589226,Ctrl X,,Enmore,NSW,2042,SYDNEY,,,0414 386431,,angelaf.robertson@googlemail.com,www.ctrlxhair.com,Hair,9511,Hairdressing and Beauty Services
ABS,89289,11589302,I Scream Nails,Shop 11/ 130 Carillon Ave,Newtown,NSW,2042,SYDNEY,02 95160536,,,,sydney@iscreamnails.com.au,www.iscreamnails.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,89339,11589352,Mr Burrows Hair,27 Enmore Rd,Newtown,NSW,2042,SYDNEY,02 80685487,,,,reception@mrburrows.com.au,www.mrburrows.com.au,Hair,9511,Hairdressing and Beauty Services
ABS,89410,11589423,Smooth As Silk Laser Clinic,120 King St,Newtown,NSW,2042,SYDNEY,02 95191878,,,,info@smoothassilk.com.au,www.smoothassilk.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,89423,11589436,Sublime Skin Care,216 Enmore Rd,Enmore,NSW,2042,SYDNEY,,,0402 016029,,info@sublimeskincare.com.au,,Beauty,9511,Hairdressing and Beauty Services
ABS,90791,11590804,Emporio Nails & Beauty,Shop 11/ 191 Ramsay St,Haberfield,NSW,2045,SYDNEY,02 85402451,,0402 549721,,emporionails@live.com.au,www.beauty-salon-haberfield.websyte.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,90810,11590823,FMK Hair,70 Dalhousie St,Haberfield,NSW,2045,SYDNEY,02 97991857,,,,info@fmkhair.com.au,www.fmkhair.com.au,Hair,9511,Hairdressing and Beauty Services
ABS,91099,11591112,The Beauty Signture,Upper Level 86 Ramsey St,Haberfield,NSW,2045,SYDNEY,,,0400 979922,,beautysignature@bigpond.com,,Beauty,9511,Hairdressing and Beauty Services
ABS,91374,11591387,Beauty Warehouse The,106 Queens Rd,Five Dock,NSW,2046,SYDNEY,02 97125666,,,02 97139501,sales@beautywarehouse.com.au,www.beautywarehouse.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,91600,11591613,Dee's Hair & Beauty,141 Thompson Lane,Five Dock,NSW,2046,SYDNEY,02 97125965,,,,deeshairandbeauty@gmail.com,,Hair,9511,Hairdressing and Beauty Services
ABS,91681,11591694,Emma Walsh Luxury Mobile Beauty Treatments,52 Hampden Rd,Russell Lea,NSW,2046,SYDNEY,,,0410 480565,,info@emmawalsh.com.au,www.emmawalsh.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,91837,11591850,Grace Beauty Salon,71A Great North Rd,Five Dock,NSW,2046,SYDNEY,02 97135908,,,,sales@gracebeautysalon.com.au,www.gracebeautysalon.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,92182,11592195,NJ. Moods Beauty Salon,138 Great North Rd,Five Dock,NSW,2046,SYDNEY,02 97122553,,,,njmoods@hotmail.com.au,,Beauty,9511,Hairdressing and Beauty Services
ABS,92203,11592216,Organic Hair Studio Sydney,"101a Great North Rd,",Five Dock,NSW,2046,SYDNEY,02 97134143,,,,studio@organichairstudiosydney.com.au,www.organichairstudiosydney.com.au,Hair,9511,Hairdressing and Beauty Services
ABS,92405,11592418,Sexy Nails Five Dock,103 Great North Rd,Five Dock,NSW,2046,SYDNEY,02 97125999,,,,sexynailsfivedock@yahoo.com.au,www.sexynailsfivedock.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,92561,11592574,The Skin And Laser Clinic Sydney,1/ 157 Great North Rd,Five Dock,NSW,2046,SYDNEY,,,0416 779989,,info@theskinandlaserclinic.com.au,www.theskinandlaserclinic.com.au,Beauty,9511,Hairdressing and Beauty Services
ABS,92837,11592850,Beauty Full,38-50 Lyons Rd,Drummoyne,NSW,2047,SYDNEY,02 98196999,,,,info@beautyfull.net.au,www.beautyfull.net.au,Beauty,9511,Hairdressing and Beauty Services
ABS,93016,11593029,D'Lush Hair,114 Lyons Rd,Drummoyne,NSW,2047,SYDNEY,02 97193825,,,,dlushhair@optusnet.com.au,,Hair,9511,Hairdressing and Beauty Services
ABS,93073,11593086,Drummoyne Skin Revision Pty Ltd,11/ 52 Lyons Rd,Drummoyne,NSW,2047,SYDNEY,02 97191149,,,,clinic@drummoyneskinrevision.com.au,www.drummoyneskinrevision.com.au,Beauty,9511,Hairdressing and Beauty Services
